epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
111,0.4726666666666665,1.3676167365052536,0.0005,0.476,1.3900947051974915
112,0.48186666666666667,1.3660083866944746,0.0005,0.536,1.3566564399391146
113,0.4945333333333335,1.3480494187215297,0.0005,0.45,1.3983187377686919
114,0.4968000000000001,1.364894693925703,0.0005,0.432,1.4256231971884616
115,0.4885333333333334,1.3576709197343844,0.0005,0.466,1.3900883256895806
116,0.4911999999999999,1.3574440530612972,0.0005,0.448,1.4267210006617952
117,0.5115999999999999,1.3418447356493868,0.0005,0.45,1.4128078509335613
118,0.4761333333333333,1.3735254005030877,0.0005,0.442,1.413243207476972
119,0.4959999999999999,1.3566038063611006,0.0005,0.448,1.4070097530876737
120,0.5075999999999998,1.342968005202531,0.0005,0.452,1.3985398231233626
121,0.49586666666666657,1.3542818335786626,0.0005,0.43,1.4076307374292334
122,0.48533333333333334,1.361174626028681,0.0005,0.45,1.398941851023691
123,0.5069333333333335,1.3492430930119526,0.0005,0.458,1.4088326392378148
124,0.5042666666666666,1.3508962129974744,0.0005,0.49,1.3635193378659518
125,0.49466666666666653,1.3653716145919423,0.0005,0.426,1.396178704802711
126,0.4975999999999998,1.3545331136447742,0.0005,0.456,1.3802470251444847
127,0.48613333333333325,1.3669588280395444,0.0005,0.454,1.4044589573830646
128,0.5038666666666667,1.3432027188176048,0.0005,0.468,1.377435029832817
129,0.4924000000000001,1.3619313883160376,0.0005,0.414,1.4260456252693932
130,0.5157333333333335,1.3407674515433683,0.0005,0.47,1.3781325322722728
131,0.5174666666666663,1.3357516895233863,0.0005,0.45,1.4067614661212982
132,0.49920000000000003,1.3465600773356712,0.0005,0.448,1.3888153552207232
133,0.5274666666666668,1.3246640542442012,0.00025,0.464,1.3704133896574298
134,0.4914666666666668,1.3508003674579805,0.00025,0.482,1.3633825312344223
135,0.5143999999999999,1.32868981227804,0.00025,0.456,1.389852733950341
136,0.5008,1.3370447265697623,0.00025,0.48,1.385794664923736
137,0.5236000000000001,1.3186424693738217,0.00025,0.444,1.3913022847195464
138,0.5182666666666667,1.3270680108006012,0.00025,0.462,1.394437137258675
139,0.5133333333333331,1.3291162381191504,0.00025,0.426,1.4031237598529227
140,0.49479999999999996,1.3512988941809096,0.00025,0.454,1.3922348702217955
141,0.5030666666666669,1.3414615330314392,0.00025,0.464,1.4018561114864332
142,0.508,1.3356716754283509,0.00025,0.49,1.3594921624021856
143,0.5074666666666667,1.32933446434517,0.00025,0.452,1.3774963194725354
144,0.5089333333333332,1.331054656576978,0.00025,0.454,1.3756117857050554
145,0.5105333333333332,1.338663736252398,0.00025,0.472,1.393075419448196
146,0.5138666666666666,1.3385852391306443,0.00025,0.442,1.3743880858567363
147,0.5103999999999999,1.3276725405859986,0.00025,0.482,1.3575464367001657
148,0.5110666666666663,1.3279035371722505,0.00025,0.484,1.374580764173108
149,0.5062666666666668,1.3319447132820208,0.00025,0.482,1.3699401636426962
150,0.5295999999999996,1.328126760887513,0.00025,0.432,1.4124845178329237
151,0.49559999999999976,1.347124075982188,0.00025,0.482,1.3979158960985945
152,0.5186666666666665,1.3290569883129602,0.00025,0.442,1.3950437132979394
153,0.5273333333333333,1.323530153145656,0.000125,0.44,1.3846687816818855
154,0.5089333333333333,1.3363436076579134,0.000125,0.498,1.3698071975389876
155,0.5016,1.3373678627320749,0.000125,0.48,1.379978839303121
156,0.49693333333333334,1.3435075441509556,0.000125,0.452,1.384054255381042
157,0.4969333333333335,1.339656815198897,0.000125,0.476,1.3928257113648388
158,0.5159999999999997,1.3303264168569637,0.000125,0.508,1.3624874473792594
159,0.5139999999999998,1.3198655052528883,0.000125,0.482,1.389488966980853
160,0.5097333333333333,1.33506354910606,0.000125,0.502,1.3730077614521445
161,0.5104000000000002,1.3208885029375725,0.000125,0.45,1.4073836744121258
162,0.5133333333333333,1.3241701777618249,0.000125,0.494,1.3486575294461949
163,0.5290666666666667,1.3193140221314184,0.000125,0.46,1.3800773301908058
164,0.5358666666666667,1.3160687015758912,0.000125,0.458,1.3632266497510745
165,0.5198666666666667,1.3283259703042392,0.000125,0.45,1.3934784779003115
166,0.5061333333333333,1.3336273584707994,0.000125,0.436,1.3975522384287065
167,0.5077333333333333,1.3344892036678457,0.000125,0.504,1.353976361508979
168,0.5212000000000001,1.318134259275973,0.000125,0.504,1.375914771648671
169,0.5214666666666667,1.3215706384561714,0.000125,0.49,1.359133337612964
170,0.5184000000000001,1.3275063586179672,0.000125,0.446,1.3947062050629946
171,0.5033333333333335,1.3471391208218788,0.000125,0.458,1.3883483312508884
172,0.5145333333333333,1.332207082713596,0.000125,0.458,1.3789889043461985
173,0.5193333333333335,1.3231124181625804,0.000125,0.49,1.3694511518027772
174,0.5006666666666664,1.3402716752945125,0.000125,0.498,1.3609761626928956
175,0.5106666666666664,1.317215485876054,0.000125,0.468,1.3534614470950113
176,0.5249333333333333,1.3133385461569356,0.000125,0.482,1.3770820452413657
177,0.5061333333333332,1.3310746373868776,0.000125,0.478,1.361213014729123
178,0.5138666666666666,1.3325153286400115,0.000125,0.476,1.380914381609337
179,0.5370666666666666,1.3178022462481984,0.000125,0.478,1.3735299584397667
180,0.5172000000000001,1.327449800663386,0.000125,0.462,1.3653756027705897
181,0.5074666666666667,1.324759261335525,0.000125,0.454,1.3791512181335703
182,0.5230666666666669,1.3195898597383806,0.000125,0.46,1.3816447586535323
183,0.5215999999999998,1.32206318587289,0.000125,0.468,1.3812300127493866
184,0.5019999999999998,1.3368903745598604,0.000125,0.478,1.3847991021938721
185,0.5093333333333335,1.328008140331387,0.000125,0.496,1.3464990506257493
186,0.5194666666666665,1.3293952427258278,0.000125,0.46,1.3785376352340195
187,0.5109333333333331,1.3243992978627657,0.000125,0.472,1.3677904802266876
188,0.5293333333333332,1.3110805330351951,0.000125,0.444,1.3860765499966532
189,0.5243999999999998,1.3199986645736967,0.000125,0.494,1.3814420197416803
190,0.5242666666666667,1.3130967042563921,0.000125,0.502,1.3553795773439419
191,0.5284000000000002,1.3096736914611842,0.000125,0.482,1.3630635771524775
192,0.5432000000000002,1.3068347805593183,0.000125,0.476,1.3641537182691486
193,0.5293333333333333,1.3196857231050936,0.000125,0.462,1.3668941035670938
194,0.5036000000000002,1.3283474227994143,0.000125,0.47,1.3768315315269104
195,0.5044,1.3265551165732148,0.000125,0.516,1.3385530294805124
196,0.5118666666666667,1.3206862417435064,0.000125,0.48,1.3604201074015934
197,0.5190666666666666,1.322663509505275,0.000125,0.472,1.3621818699201154
198,0.5122666666666668,1.3365592955131782,0.000125,0.452,1.3817649493191573
199,0.5222666666666664,1.3201426092036956,0.000125,0.468,1.3571121415944793
200,0.5286666666666666,1.3094233319154958,0.000125,0.488,1.3683250486977236
