epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
34,0.3471999999999999,1.5094145666344827,0.001,0.424,1.4743778883443306
35,0.3564,1.4984045065912068,0.001,0.4,1.4831250523865518
36,0.3393333333333334,1.505210627769226,0.001,0.434,1.4513010960771104
37,0.36813333333333326,1.475719384663311,0.001,0.384,1.4622487239333604
38,0.3587999999999998,1.4878619482635778,0.001,0.404,1.474707809382077
39,0.34039999999999987,1.5127670158888793,0.001,0.412,1.4428392278325013
40,0.34653333333333336,1.5066437640984705,0.001,0.424,1.4316510832124318
41,0.3541333333333334,1.491363710725099,0.001,0.452,1.4525156670886967
42,0.3542666666666665,1.4992387081406253,0.001,0.416,1.463809563212971
43,0.36266666666666664,1.4877685572569508,0.001,0.432,1.4494408013351383
44,0.36213333333333325,1.4785935202448315,0.001,0.422,1.4508142617778095
45,0.3806666666666665,1.4726551183232581,0.001,0.428,1.4628615422784406
46,0.3441333333333332,1.5004532050405786,0.001,0.456,1.4514331691409068
47,0.3547999999999999,1.8395059294123564,0.001,0.432,1.458583589366523
48,0.37506666666666666,1.4817111471973172,0.001,0.466,1.4230174279093755
49,0.3522666666666665,1.4978857728268162,0.001,0.49,1.4329942681319827
50,0.35733333333333334,1.4818195489301402,0.001,0.458,1.4488791181294423
51,0.35653333333333315,1.4798498666919415,0.001,0.46,1.4264872743182238
52,0.38119999999999993,1.4643653120490006,0.001,0.448,1.417766061381854
53,0.3870666666666668,1.461723356263819,0.001,0.452,1.406086883496714
54,0.3599999999999999,1.484407483057392,0.001,0.412,1.4411902328972208
55,0.37453333333333316,1.466338420455858,0.001,0.46,1.3907825730347856
56,0.37013333333333326,1.485330215377922,0.001,0.448,1.403477225556258
57,0.3736,1.4728627381626564,0.001,0.466,1.4300671189402534
58,0.3668,1.4797917509074179,0.001,0.478,1.3989647726318117
59,0.39120000000000005,1.4341668126792209,0.001,0.466,1.3581993170380005
60,0.3651999999999999,1.47802815632928,0.001,0.512,1.3919555989219063
61,0.36586666666666673,1.4633724000735449,0.001,0.484,1.3578526965265107
62,0.3913333333333334,1.4586921554402619,0.001,0.492,1.380470225345467
63,0.39106666666666645,1.4394462339209253,0.001,0.444,1.3976743550911617
64,0.39199999999999996,1.4323299530840519,0.001,0.47,1.3613238911153533
65,0.3761333333333332,1.4805002280679647,0.001,0.48,1.3825019407746608
66,0.3802666666666667,1.4626611373186418,0.001,0.44,1.3801619151516133
67,0.4047999999999999,1.430793621617072,0.001,0.396,1.4010822271945085
68,0.3697333333333333,1.4707221332760452,0.001,0.53,1.3517663894928484
69,0.3737333333333334,1.4699139421269964,0.001,0.528,1.3111924236787498
70,0.3886666666666667,1.4339555017426144,0.001,0.426,1.4026790228551904
71,0.3939999999999998,1.4416892687720437,0.001,0.498,1.3851889415217316
72,0.37479999999999997,1.4466154978050798,0.001,0.492,1.3295200699351353
73,0.4071999999999999,1.4042789055389886,0.001,0.494,1.2713235176284523
74,0.39813333333333323,1.433510316055336,0.001,0.464,1.3593856413550938
75,0.4062666666666669,1.4115132126480499,0.001,0.5,1.317379812210319
76,0.3783999999999999,1.4476724972380923,0.001,0.492,1.3184231837168927
77,0.3965333333333334,1.4224428152901785,0.001,0.476,1.375832771151149
78,0.4133333333333333,1.4105108551164836,0.001,0.464,1.3749198539263308
79,0.3875999999999999,1.4359866131436254,0.001,0.488,1.3546168045542981
80,0.41640000000000027,1.3856071668640482,0.001,0.52,1.3433985339919228
81,0.40559999999999996,1.4084199039952279,0.001,0.514,1.3466510609747315
82,0.3938666666666664,1.4248638252066765,0.001,0.5,1.3509759124949785
83,0.4068,1.437911929275648,0.001,0.478,1.361766808779552
84,0.41880000000000017,1.379921973994132,0.001,0.492,1.294601563170155
85,0.39160000000000006,1.4252588612653332,0.001,0.486,1.3204910048928225
86,0.4021333333333333,1.4098783419903071,0.001,0.498,1.3079716640062466
87,0.4008,1.432482124351931,0.001,0.496,1.3419684428609768
88,0.41200000000000014,1.3850344524573623,0.001,0.484,1.3129288330805382
89,0.4201333333333333,1.4039097684356807,0.0005,0.528,1.2845176854481928
90,0.4275999999999998,1.383066232344118,0.0005,0.472,1.322164053434961
91,0.4251999999999998,1.385459105801678,0.0005,0.526,1.2537531084294475
92,0.42546666666666694,1.3588866987931485,0.0005,0.518,1.2393595093625083
93,0.4321333333333333,1.361168015302222,0.0005,0.482,1.283355545519547
94,0.42039999999999994,1.3690715223742524,0.0005,0.548,1.2736509277142505
95,0.42760000000000015,1.3791385341250635,0.0005,0.548,1.251368850725572
96,0.4154666666666669,1.3922526491196425,0.0005,0.542,1.2531395674474808
97,0.4252,1.3720876847879457,0.0005,0.516,1.2941327378499428
98,0.4186666666666669,1.3642832163681617,0.0005,0.494,1.2806644260318303
99,0.40386666666666676,1.417106138408226,0.0005,0.538,1.267289216869922
100,0.4289333333333334,1.3669798823594559,0.0005,0.526,1.2476950777685356
101,0.4064,1.4013360797669885,0.0005,0.53,1.2743352125168432
102,0.4154666666666668,1.3809836489257794,0.0005,0.512,1.2595276005466314
103,0.43493333333333334,1.3536632699223232,0.0005,0.518,1.2533846211702084
104,0.4141333333333332,1.4017298446494513,0.0005,0.516,1.296247357450963
105,0.42053333333333304,1.3870866874157977,0.0005,0.554,1.2303487879262323
106,0.434,1.3552919007837838,0.0005,0.524,1.2485082646235048
107,0.42213333333333336,1.3674568128401525,0.0005,0.512,1.253926742402706
108,0.43866666666666654,1.357977507210748,0.0005,0.516,1.2738465814835644
109,0.43786666666666657,1.3461468206566587,0.0005,0.516,1.273878925026283
110,0.4113333333333333,1.4345754843768392,0.0005,0.526,1.2700924933037447
111,0.426,1.3661055735268084,0.0005,0.478,1.2595675883378878
112,0.4233333333333335,1.3885202107936108,0.0005,0.584,1.2510532525474316
113,0.42640000000000017,1.3600603336004742,0.0005,0.504,1.291984842002044
114,0.4317333333333334,1.3617211500382802,0.0005,0.518,1.2542943381465899
115,0.4290666666666668,1.3872297233394735,0.0005,0.524,1.274298198441815
116,0.4481333333333331,1.331200600044778,0.0005,0.554,1.2521113214046409
117,0.43946666666666667,1.3512014500192477,0.0005,0.53,1.218795318900395
118,0.4378666666666667,1.3556724392408952,0.0005,0.532,1.2834092705964437
119,0.4082666666666666,1.4054519185577896,0.0005,0.516,1.281874396154781
120,0.4494666666666667,1.3425519398455554,0.0005,0.532,1.2556498399874394
121,0.4322666666666666,1.347150637466061,0.0005,0.552,1.2490837919285218
122,0.42733333333333334,1.352558500064734,0.0005,0.544,1.2586783318416612
123,0.41706666666666675,1.3845538207987642,0.0005,0.524,1.2273139553879777
124,0.41066666666666657,1.3939412545539969,0.0005,0.524,1.2950931030734243
125,0.44133333333333363,1.3510676223350913,0.0005,0.51,1.2643220294369175
126,0.4136000000000002,1.3837124590063759,0.0005,0.542,1.250647883636472
127,0.4283999999999997,1.3746190433578556,0.0005,0.544,1.2238419047360898
128,0.4405333333333332,1.3337156769077734,0.0005,0.554,1.2395690821530456
129,0.44146666666666645,1.3555448709180142,0.0005,0.514,1.2631900776605287
130,0.44026666666666686,1.3398635404594652,0.0005,0.538,1.2491563536687267
131,0.43599999999999994,1.3418787100620193,0.0005,0.564,1.2240181971736956
132,0.4245333333333333,1.3707685766591,0.0005,0.542,1.2378535041057839
133,0.42679999999999985,1.3686031748027747,0.00025,0.564,1.2121604318859016
134,0.4286666666666666,1.355788114598602,0.00025,0.55,1.2434409602781176
135,0.4250666666666667,1.354092573051973,0.00025,0.556,1.2296967141171016
136,0.42919999999999986,1.3446103406120187,0.00025,0.532,1.225479926762948
137,0.42573333333333346,1.3542280262842497,0.00025,0.54,1.209637148116548
138,0.44839999999999997,1.3196908984461653,0.00025,0.56,1.2047591035950505
139,0.4533333333333332,1.317351607700082,0.00025,0.544,1.2364718294582462
140,0.4378666666666666,1.3310081948698091,0.00025,0.51,1.2321881704323927
141,0.4569333333333332,1.3083602524799418,0.00025,0.57,1.182609332399594
142,0.43346666666666667,1.3414805341748792,0.00025,0.58,1.1879640028334475
143,0.4506666666666667,1.3221337350150821,0.00025,0.584,1.1889070289405486
144,0.42786666666666656,1.3813086199704372,0.00025,0.534,1.2509607216845602
145,0.4558666666666666,1.3053825840626305,0.00025,0.556,1.237427581539862
146,0.43439999999999995,1.3384893339599382,0.00025,0.55,1.1896075102521173
147,0.43186666666666673,1.3492669228031744,0.00025,0.57,1.242437096881813
148,0.44213333333333316,1.3290265113518804,0.00025,0.526,1.2270592728152798
149,0.4370666666666663,1.3896397947332761,0.00025,0.574,1.2009410863921315
150,0.44120000000000004,1.3323065447129157,0.00025,0.538,1.2242320260475599
151,0.4498666666666667,1.3258371294730702,0.00025,0.54,1.2397103952493087
152,0.42119999999999974,1.3733120219128594,0.00025,0.554,1.2637848594680003
153,0.43266666666666675,1.3491105796483631,0.000125,0.516,1.2580601432440992
154,0.4540000000000002,1.3089017421471223,0.000125,0.546,1.2016037501814543
155,0.4510666666666668,1.314853315084249,0.000125,0.542,1.232726117632004
156,0.4565333333333331,1.2950634016641385,0.000125,0.54,1.215825301837736
157,0.4518666666666667,1.3297703016631663,0.000125,0.56,1.1831315530794893
158,0.4414666666666667,1.3585502692830884,0.000125,0.538,1.2101058599352128
159,0.4497333333333332,1.325819595492358,0.000125,0.534,1.2344613334328496
160,0.43693333333333334,1.350431285601981,0.000125,0.534,1.2145318653925938
161,0.44319999999999987,1.3345678024307457,0.000125,0.576,1.175663419385763
162,0.45559999999999995,1.3427018970442492,0.000125,0.512,1.2181531329632829
163,0.45066666666666677,1.3097691847623394,0.000125,0.564,1.192220036505071
164,0.4477333333333333,1.3357315579848466,0.000125,0.562,1.1956820944229158
165,0.4670666666666666,1.2919097923267422,0.000125,0.59,1.1696427464524795
166,0.43560000000000004,1.3399641356004313,0.000125,0.526,1.2317983845775893
167,0.45799999999999996,1.307767768236153,0.000125,0.584,1.1894705889311423
168,0.4450666666666669,1.3321222012245044,0.000125,0.53,1.2191388900013589
169,0.4589333333333332,1.3360849610048728,0.000125,0.574,1.199744084915055
170,0.4628000000000001,1.296681457302135,0.000125,0.57,1.1721782764380462
171,0.4626666666666667,1.3093755789521777,0.000125,0.544,1.2041727825102535
172,0.44333333333333336,1.3170003905449301,0.000125,0.586,1.1665711997570587
173,0.42386666666666656,1.3435456491560327,0.000125,0.526,1.2173132958586266
174,0.45439999999999986,1.3162696189670393,0.000125,0.55,1.1751401008785003
175,0.45279999999999965,1.314680477155163,0.000125,0.586,1.1801903414332924
176,0.44493333333333324,1.3314713120838277,0.000125,0.578,1.2063707637807861
177,0.44639999999999985,1.3256674530425767,0.000125,0.568,1.1852168394038416
178,0.4593333333333332,1.3167091540617903,0.000125,0.558,1.2251374609802603
179,0.4556,1.3046787858384257,0.000125,0.556,1.2287338325000137
180,0.43773333333333314,1.3437625579917991,0.000125,0.554,1.2214159477686644
181,0.4565333333333333,1.3207755834090733,0.000125,0.544,1.2342159038422973
182,0.4602666666666664,1.2927367872510418,0.000125,0.542,1.210128011104122
183,0.46053333333333335,1.2958431278664424,0.000125,0.564,1.1903989340109211
184,0.4418666666666665,1.3387134506755936,0.000125,0.568,1.2167156159264674
185,0.44946666666666657,1.3329451638408962,0.000125,0.56,1.1826092051792971
186,0.4490666666666665,1.3090844166919822,0.000125,0.55,1.2310393783636493
187,0.47173333333333317,1.2799534874428173,0.000125,0.544,1.1968332305621505
188,0.4506666666666668,1.3125896461627653,0.000125,0.578,1.193452340637935
189,0.46840000000000004,1.3061346067122557,0.000125,0.526,1.2305021979426425
190,0.4655999999999998,1.306567017295891,0.000125,0.538,1.1794168692509421
191,0.46679999999999994,1.2975472061238842,0.000125,0.522,1.200474979271538
192,0.46546666666666675,1.2869633143493755,0.000125,0.5,1.2365170501658762
193,0.43013333333333337,1.346818844494837,0.000125,0.556,1.2240813052946335
194,0.4610666666666667,1.3012557592464074,0.000125,0.54,1.2215997347636216
195,0.4388,1.338170298279887,0.000125,0.56,1.1964790681605317
196,0.4572000000000001,1.3004470872967304,0.000125,0.566,1.1994492655741857
197,0.4647999999999999,1.2813420718837927,0.000125,0.588,1.1593752536552973
198,0.4546666666666665,1.3096368347082814,0.000125,0.54,1.2166338241095715
199,0.4639999999999999,1.2869453384406584,0.000125,0.586,1.1989917724514596
200,0.45613333333333345,1.3019603795092678,0.000125,0.55,1.1908445919089201
